review,rating,sentiment
semakin banyak penurunan kualitas dari line bank ini awalnya bisa ambil kta jadi gabisa tidak ada riwayat saya gagal bayar sama sekali di line bank quick credit juga tidak ada informasi perpanjangan seperti biasa kalau begini saya mending tarik uang saya dari bank ini,1,negative
aplikasi sampahnggak niat jualan dan mempertaruhkan nama besar bank dari pertama masuk aplikasi aja udah aneh lain dari yg lain harap masukkan kode promo nama bank tidak satu paket dengan no rekening dan jenis banknya masukkan alamat email otp otpnya nggak muncul kalau di ulasan penilaian ada yang ngisi bagus sudah pasti itu di isi sendiri oleh operator kalau masukan dari pelanggan di cuekin nggak melakukan evaluasi perbaikan selamanya sampah jualannya bakal laku,1,negative
baru buka rekening dan berhasil pendaftaran mudahcepat tdk bebelitutk bidang usaha pekerjaan tidak ada yg sesuai jd dikira asal mohon ditambah lainnya saat daftar mmng agak sedikit tersendat namun berhasil jg lanjut permohonan pinjaman nya smoga disetujui,5,positive
haduh updatean baru top up e wallet dibatesin x jadi jelek ini layananyajadi dipisah begini tf antar bank sama e walletbalikin yang versi sebelumnya saja jadi free kuota transfer untuk antar bank dan e wallet baru saya bintang lagisaya pengguna aktif dari kecewa dengan kebijakan sekarang🙏,1,negative
aplikasi jelek aktivasi ribet banget pake disuruh kedip mata kiring kepala kekiri kekanan buka mulut menoleh kekiri kekanan disuruh senyum sampe capek diulangi berkalikali tetap gak berhasil saya udah banyak pakai aplikasi transfer uang gak ada yang sejelek ini,1,negative
berdasarkan pengalaman sayaaplikasi perbankan inilah yang paling terburuk saya sudah daftartpi saat verifikasi dgn cs online tdk bisa disuruh ke bank cabang di bank cabang saya menunggu jam lbh keadaan sepi hanya antrian sblm saya dengan tanpa solusi dia bilang tdk bisa please lah saya mau pilih aplikasi ini krn untuk membantu kegiatan saya bukan memperumit habis biaya dan waktu,1,negative
akhirakhir ini agak kecewa sama line bank kenapa proses refund di line bank sangat lama ya status di toko sudah refunded sejak beberapa hari lalu tapi saldo saya belum bertambah berapa lama estimasi waktu yang dibutuhkan agar dana masuk ke rekening mohon responnya,3,neutral
bank paling parah ini costumer nya kebanyakan ngomong ditambah gak ada solusi buang buang pulsa udah bertele tele ujung nya gak bisa harus ke cabang,1,negative
buat akun mbanking di hari sabtu pagi dan di sabtu sore mbanking nya langsung tidak bisa di akses haloo di tunggu itikad baiknya menyelesaikan masalah saya jangan suruh saya hubungin pihak manapun karna saya sudah menghubungi semuanya dan saya hanya selalu disuruh menunggu tolong saya tunggu penyelesaian masalah saya saya tidak mau menunggu hari kerja karna sebentar lagi akan libur panjang,1,negative
kasih bintang dulu mau coba nabung disini kira² ada potongan biaya admin gk ya perbulan nya,3,neutral
saya sudah menggunakan rekening line by hana hampir tahun dari awal sampai saat ini tidak pernah ada masalah malah puas dengan pelayanannya dengan segala kemudahannya termasuk dari awal buka rekening belum lagi fitur gratis top up transfer dan tarik tunai dibank lain yang diperbaharui setiap bulannya termasuk bebas biaya administrasi bulanan tidak lupa juga bank ini memberikan bunga untuk nasabahnya biarpun tidak sebesar bank dari senegaranya,5,positive
bagus banget saya nasabah dari tahun sekarang dpt tranfer gratis pake bi fast perbulan wow ayo jangan ragu kalian yang mau pake ini bank made in japan 😊😀👏,5,positive
kok makin kesini di suruh bayar sih kalo mau top up sama tfbiasane geratis ga ada batasan nyaini kenapa dahhdulu suka bnget karna geratis la ini ga jelas suruh bayar,4,positive
ada masalah apa si pelayanan line bank sudah tidak seperti dulu aku jadi nasabah udh cukup lama dari baru kali ini klaim bulan masih di suruh tunggu dengan alasan masih dalam proses trs lah kemarin tu ngga di proses ini udh hari kerja yang ke berapa yang mau gabung pikir dulu apa lagi yang uangnya cuma tipis soalnya masalah klaim amat sangat lama bgt,1,negative
lebih suka line bank yg bulan sebelumnya 🥺 bulan sebelumnya dikasih admin gratis buat top up transfer sekarang admin gratis buat top up transfer dipisah dan terbatas 🥺 balikin ke semula dong please 🥺,3,neutral
line bank ini kekurangannya di aplikasi yang terasa lemot buat scroll,3,neutral
kenapa fitur gratis transfer atau top up nya sekarang tidak bisa di pakai,1,negative
dulu biaya top up dan tf gratisnya banyak sekarang dibatesin kali perbulan kenapa pdhl biaya top up yg paling dibutuhkan 😭😭,1,negative
gak bisa log in suruh kirim otpfoto ktp dll ttep kembali ke awal,1,negative
aplikasi busuk jaringan bagus udah pakai wfii padahal tapi ttp gabisa masuk,1,negative
hari ini maret saya sudh menghapus aplikasi ini karena aplikasi tidak bisa d gunakan tolong hapus data saya dan jangan d salah gunakan,1,negative
yg nasabah mau bukan cuma bebas tf tapi juga bebas biaya tarik tunai di atm bank lain pasti rame lagi kl di adakan,1,negative
kecewa dengan pelayanan pinjaman nya udah cek limit dan dapat limit jtnyuruh digunakan limitnya setelah aku gunakan untuk pengajuan kta malah ditolak katanya ga masuk kriteria bank knp ga dari awal klo emank ga percaya ga usah dikasih limit proses nya jg lama bd banget dgn bank digital lain yg proses cm menitini harus nunggu hrimending klo cair ini ngga ngalangin aja pokoknya ga recommend banget buat yg punya kebutuhan mendesak,1,negative
sangat mengecewakan saya mau daftar malah gk bisa bisa apalagi di bagian face liveness selalu gagal padahal wajah saya sendiri masih aja gagal tolong di perbaiki untuk fitur pengenalan wajah untuk buat akun baru 🙏,2,negative
terintegrasi dengan account line transaksi jelas notifikasi jelas tapi tolong diperbaiki susunan keyboard saat akan memaksukkan password mamang kita harus jeli namun acap kali bikin emosi karena kesalahan yang terjadi karena terbiasa dengan susunan qwerty atau numerik yang general mohon diubah menjadi layout general saja thx,5,positive
sangat mengecewakan padahal dulu sangat memuaskan alasan saya menggunakan kartu ini karena biaya geratisnya sangat membantu bagi anak kuliahan seperti saya mending dulukuota geratis transaksi x tapi bebas biaya penarikan di atm lain dari pada sekarang x kuota transaksi tapi di kenakan biaya penarikan di atm lain sangat mengecewakan,1,negative
sangat buruk proses pembukaan rekening online nya masak selesai verifikasi lewat line bank malah di suruh mendaftar lagi ke kantor cabang saya mendaftar online lewat aplikasi kan untuk mempermudah dan juga menghemat waktu dan tenaga satu juga karena lokasi saya jauh dari kantor cabang line bank perjalanan jam an dari rumah saya ke kantor cabang tolong dipermudah dong proses pendaftaran nya leewat online,1,negative
sejauh pemakaian selama sebulan ini cukup memuaskan selain design cardnya gemuy transaksi jg cukup mudah cuma sbg sobat shopee kalau mau isi saldo shopee gabisa dgn jumlah nominal yg kita mau agak repot di situ sih saran untuk top up bisa atur sndiri nominalnya selebihnya aku nyaman pakai line 😊,5,positive
sebaiknya diadakan fitur login dengan biometrik juga fitur login dengan password dengan keyboard acak sangat tidak efisienlambatsusah untuk login ke app selain itu coba perbaiki dari layout didalamnya agar mirip app banking yg lain,3,neutral
dari pengalaman saya yang berhubungan dengan kartu debit terjadi kesalahan sistem sekuriti dari pihak ketiga dan seharusnya sudah dilakukan refund dari pihak ketiga prosesnya sangatlah lama dari pihak ketiga pun sudah menjelaskan kalau uang sudah dikembalikan ke rekening tapi dari cs line bank hanya memberikan penjelasan sdg proses dan itu harus menunggu hari dan tidak ada kepastian apakah uang dapat dikembalikan ke rekening saya atau tidak proses refund ⭐ sangat lama proses proses,1,negative
tidak ada bisa login ulang keterangan akun dikunci pas pencet atur ulang password upload ktp isi nama ibu kandung malah keterangan pengguna tidak ditemukan payah padahal fitur nya ok dan berniat mau pakai untuk jangka panjang tp sepertinya app belum mumpuni,1,negative
bank gak jelas kartu udh lama gak dipake pas mau dipake pin salah mungkin di blokir dari sana jadi kalo transaksi online terus terakhir masih dipake transfer dengan pin online yg sama tiba tulisan transaksi gagal tp saldo ilang tlp cs bilang nya ada data yg salah jadi gak bisa lanjut di cek padahal jelas ini rek gue anjay masa gara duit ribu gue disuruh ke bank buat konfirmasi gak mau ngasih tau juga gak salah dari data apa bilang nya gak di konfimasi sama sistem,1,negative
kenapa setiap login pas mau memasukkan password selalu muncul notif terjadi kendala teknis silahkan coba lagi sebenarnya apa penyebabnya udh telepon call center dan gmail juga masih belum bisa cuma disuruh tunggu udh lebih dari minggu loh belum ada solusi dari pihak clal centre,1,negative
maaf sebelumnya mesin atm hana bank itu terbatas berbeda dengan bank lain yang ada di manamana fitur gratis tarik tunai ini penting mengingat keterbatasan mesin atmnya sebagai nasabah sebelumnya saya sangat nyaman untuk tarik tunai di mesin mana pun karena ada fitur gratis tadi tetapi setelah dihilangkan ini menjadi ketidaknyamanan tolong dipertimbangkan untuk dikembalikan lagi fitur tersebut agar nasabah juga merasa puas dan mudah dalam melakukan segala transaksi terima kasih,2,negative
sejauh ini e wallet sudah di tambahkan coba ditambahkan juga ada tabungan saving dengan bunga yang lumayan pasti pengguna akan bertambah dan juga grafik pengeluaran terima kasih line bank tingkatkan terus,4,positive
setiap cek limit pinjaman selalu cek limit kredit saat ini sedang tidak tersedia silahkan coba lagi besok saya coba lagi besok tetap seperti itu udah hubungi cs ikutin stepstep yang di sarankan cs tapi tetap seperti itu di suruh coba dengan secara berkala besok nya tetap seperti itu gimana solusinya masa gitu terus hubungin cs ga ada solusi yang bener,2,negative
untuk melakukan transaksi keluar cepet banget nggak pakai lama sudah dicoba pembayaran dengan debit visa di paypall tidak ada kendala apapun tidak ada biaya bulanan sangat membantu terutama kalau niatnya menabung maju terus line bank,5,positive
kenapa waktu login sering error dan aplikasinya keluar sendiri pembukaan rekening juga ga bisa terkendala di tahap setuju dengan persyaratan tombol setujunya ga bisa di klik sudah laporan tapi ga ada tindak lanjut,3,neutral
ribet amat minta tlg jeda waktunya di tambahdi up lagi untuk aplikasinya biar gk lemotdi ketik z blm beres otp udh hbs waktu z kecuali otomatis masuknya sesi nya udh hbs z sementara sya kasih bintang dua dulu sya kurangin lagi sangat buruk bururik biruk beberapa x coba masukpaspord juga gk bisa,1,negative
pembayaran kta yang langsung memotong saldo sangat menyulitkan di angsuran pertama saldo langsung terpotong sayang nya nominal kurang rupiah dan saya tidak mngetahui setelah mngecek ternyata terdapat denda keterlambatan sebesar ribu rupiah setelah saya bayar di pembayaran berikut nya angsuran kedua otomatis tertambah nominal denda yang telah saya bayar mohon kejelasan nya,1,negative
maaf saya kasi bintang dua sebab sidik jari di aplikasinya kadang error saya sangat kesal karena ada limit kali kenapa tidak di gratis kan saja padahal dulu gratis tidak bisa biaya listrik dan air mohon untuk tidak ada potongan setiap bulan nya jangan buat nasabah kecewa terima kasih,2,negative
terimakasih line bankpembukaan akun nya sangat cepat tidak ad kendalasekali vc langsung nyambung dan kelartidak butuh waktu lebih mntancs nya ramah👍👍 cuma sayang saya di aceh tidak bisa mengajukan kartu debit ny,5,positive
tentu ajaaaa bintang yg berbicara keren mntep mempermudahga ada biaya transaksi apapunpokoknya okeeee mana cardnya gemesdah bikin malah ilangsedih bgt tp maaf jaringan lg eror tulisannya memperbaiki tapi recomend bgt si tetep,5,positive
memang sih waktu verifikasi via video call membutuhkan kesabaran lebih cumaaa worth it banget gapapa nunggu sabar ajaa gaiss ini bikinnya gampang terus no biaya admin pluss pas bikin debitnya itu juga gak pake biaya alias gratis dan tinggal tunggu aja di rumah thankyou line bank pertahankan semuanya ❤️,5,positive
tidak transparan mengenai perubahan kebijakan tarik tunai saya tidak menerima pemberitahuan di email jika tarik tunai sudah ada biaya admin sudah banyak sekali saya tarik tunai ehh ternyata ada biaya tambahan balasan saya sedikit pun tidak ada mendapatkan email blastnya untuk apa juga saya bohong,1,negative
zaman sekarang jarang orang punya pulsa tapi tiap ada kendala harus melalui telepon biasa kenapa gak ada cs melalui aplikasi sosmed hanya untuk jadi ajang promosi tidak bisa buat menjadi penyelesaian masalah perlu banyak belajar ini dari bank lain yang sudah menarik banyak nasabah kerja kalian terlalu lama,1,negative
aplikasi yg aneh pas awal pengajuan kredit dapet limit tapi karena harus ditransfer ke rek bank maka musti buka rek dahulu dicoba dari online tanpa alasan disuruh lah ke bank langsung setelah jadi rekening nya pas di cek kredit limitnya hilang secara misterius ditelp call center gak aja jalan keluar cuma disuruh tunggu doang kok jadi merasa suruh buka rekening aja ya tapi limit kreditnya gak dikasih,1,negative
untuk fasilitas gratisnya mungkin bisa diganti dengan level keanggotaan karena gratis tarik tunai yang dihilangkan ada beberapa kelebihan bank ini jadi menghilang selain itu bunga tabungan cuma yang membuat orang memilih bank lain untuk menaruh dana tabungannya mohon pihak manajemen bisa mempertimbangkan hal tersebut mengingat bahwa atm hana sangat minim dan hanya ada di kota besar terima kasih,1,negative
apk di line bank sangat bagus cuman kekurangannya kita yang berada di luar pulau jawa nggak bisa dapatin debit cardnya agak disayangkan sih kalau misalnya pihak line bank bisa kirim debit card keluar pulau jawab dijamin deh bakalan banyak anak muda yang pakai line bank semoga bisa didiskusikan lagi oleh pihak line bank,2,negative
